event_num,interaction_num,index,crystal,edep,x,y,z,slice_sect,time
1706,3,5997,26,101.516,-9.773,14.988,-18.047,10,3282779.235
1706,4,5998,26,124.959,-10.328,16.864,-18.325,20,3282779.301
1707,0,6000,21,746.092,1.244,21.046,-19.338,30,39589312.845
1707,1,6001,21,136.461,1.774,24.912,-20.366,50,39589313.208
1708,0,6002,7,542.643,-8.304,-8.291,-21.41,13,407064213.025
1708,1,6003,34,15.383,-8.935,-9.274,-21.276,14,407064213.065
1708,2,6004,34,239.85,-12.066,-12.625,-20.793,20,407064213.218
1708,3,6008,34,182.352,-12.438,-10.876,-22.315,33,407064213.309
1709,0,6009,37,35.078,0.685,-24.332,-15.762,31,21562393.299
1709,1,6010,37,43.944,-0.555,-24.75,-15.749,41,21562393.343
1709,2,6011,37,160.818,-0.811,-24.4,-16.118,41,21562393.362
1710,0,6012,30,34.109,-15.56,-10.908,-16.139,12,145221757.77
1710,1,6013,30,201.867,-17.29,-12.231,-17.324,32,145221757.852
1711,0,6015,34,399.392,-11.174,-12.01,-16.991,0,12176448.005
1711,1,6016,34,88.827,-9.448,-11.526,-20.397,15,12176448.13
1711,2,6018,34,484.054,-9.145,-11.947,-21.195,25,12176448.175
1712,0,6019,37,754.413,-2.561,-22.466,-13.394,22,68298271.074
1712,1,6022,37,271.553,-3.15,-22.407,-12.679,22,68298271.12
1713,0,6024,14,732.158,9.546,-7.656,-29.766,50,67140677.728
1714,0,6025,8,106.783,-14.14,1.915,-25.31,34,142374553.843
1714,1,6026,8,20.444,-14.528,2.437,-27.126,54,142374553.907
1715,0,6027,44,774.033,15.807,-3.518,-18.156,5,56114992.821
1715,1,6030,8,243.37,-12.357,0.412,-20.667,2,56114993.788
1716,0,6033,37,786.29,-6.0,-21.364,-16.091,34,16296670.776
1717,0,6034,36,337.641,1.305,-18.405,-16.997,10,89257197.419
1717,1,6037,36,676.875,4.281,-20.231,-19.158,31,89257197.59
1718,0,6039,24,695.214,-16.931,12.776,-14.356,13,120224784.792
1718,1,6040,24,131.569,-16.725,13.336,-14.932,23,120224784.81
1718,2,6042,24,151.06,-15.872,13.332,-14.218,13,120224784.853
1719,0,6043,8,511.442,-10.023,3.402,-21.65,4,17080592.78
1719,1,6044,8,278.841,-11.113,3.381,-21.796,4,17080592.816
1719,2,6045,8,200.944,-10.748,2.898,-21.59,4,17080592.838
1720,0,6046,15,461.146,18.477,7.696,-13.833,1,48498160.802
1720,1,6047,15,257.902,20.355,4.325,-18.845,35,48498161.013
1720,2,6049,16,286.804,18.995,2.908,-18.899,21,48498161.079
1721,0,6050,18,432.31,6.999,19.32,-17.74,22,169826656.766
1721,1,6052,18,225.767,5.783,20.504,-18.906,32,169826656.836
1721,2,6056,18,332.941,5.85,21.259,-18.766,32,169826656.868
1722,0,6057,29,539.29,-18.769,2.756,-16.337,15,57302497.643
1722,1,6058,29,80.117,-19.651,2.625,-16.077,15,57302497.675
1723,0,6059,34,757.007,-13.467,-12.16,-23.319,43,38740541.673
1723,1,6061,34,230.787,-12.301,-13.119,-20.73,30,38740541.783
1724,0,6062,8,700.216,-13.468,1.075,-22.745,22,289508464.639
1724,1,6063,6,114.181,-5.78,-1.96,-23.915,15,289508464.918
1724,2,6064,6,66.621,-5.901,-1.475,-23.701,5,289508464.936
1724,3,6065,6,89.863,-5.78,-1.457,-24.221,15,289508464.953
1725,0,6068,42,990.94,19.959,-0.629,-15.59,12,95782506.412
1726,0,6072,3,833.563,-0.45,4.511,-24.691,13,54769477.878
1726,1,6073,3,44.76,-0.427,4.618,-25.466,13,54769477.901
1726,2,6074,3,85.265,-0.556,4.228,-24.639,13,54769477.932
1727,0,6075,33,100.746,-13.246,-14.525,-12.894,3,11481264.991
1727,1,6077,33,602.671,-18.207,-17.203,-15.319,43,11481265.204
1728,0,6078,18,39.844,6.345,18.628,-16.03,12,142160765.741
1729,0,6079,9,81.914,-1.388,-7.79,-22.359,0,5388079.896
1729,1,6080,9,299.516,-1.677,-7.936,-23.359,10,5388079.931
1729,2,6081,9,453.301,-3.093,-7.961,-24.303,10,5388079.988
1729,3,6082,9,28.13,-2.547,-7.524,-23.984,10,5388080.013
1729,4,6083,9,2.315,-1.418,-7.923,-24.009,10,5388080.053
1729,5,6084,10,153.384,0.152,-8.945,-23.676,10,5388080.116
1730,0,6085,41,697.154,12.102,-13.966,-16.312,15,4663461.817
1730,1,6086,39,106.235,11.596,-15.787,-14.597,1,4663461.903
1731,0,6088,1,756.61,1.26,9.729,-23.452,12,45691400.73
1731,1,6090,1,237.761,2.733,12.663,-22.493,23,45691400.84
1732,0,6091,22,440.833,6.079,15.676,-19.034,12,58769201.329
1732,1,6092,22,117.084,5.937,16.31,-19.038,12,58769201.351
1732,2,6093,22,89.844,4.629,17.547,-20.315,22,58769201.424
1732,3,6095,22,309.754,4.899,17.905,-20.863,32,58769201.454
1733,0,6096,37,413.715,-4.503,-18.13,-15.242,4,175181031.183
1733,1,6097,35,312.59,-5.798,-18.031,-18.339,23,175181031.295
1733,2,6098,37,104.161,-4.718,-20.404,-17.908,35,175181031.383
1734,0,6099,3,100.3,-2.754,6.824,-28.286,35,51854610.261
1734,1,6100,3,88.823,-2.846,7.091,-28.72,45,51854610.278
1734,2,6101,3,452.951,-3.846,8.035,-30.148,50,51854610.345
1735,0,6102,25,593.023,-9.129,18.496,-13.838,4,445953760.631
1735,1,6103,25,134.619,-8.081,19.535,-13.717,14,445953760.68
1735,2,6104,25,112.163,-7.115,18.967,-14.286,14,445953760.722
1735,3,6107,25,135.789,-7.54,19.373,-13.61,14,445953760.756
1736,0,6108,43,253.568,19.84,-8.88,-11.722,12,67037871.191
1737,0,6109,36,119.932,5.398,-20.411,-14.134,14,77853274.559
1737,1,6111,36,383.414,5.319,-21.962,-14.74,24,77853274.626
1738,0,6112,34,550.741,-12.015,-8.814,-22.642,23,162006586.486
1738,1,6113,34,142.937,-13.691,-12.29,-21.656,31,162006586.619
1738,2,6114,34,162.403,-14.36,-12.519,-22.02,42,162006586.646
1738,3,6116,34,148.817,-14.238,-12.57,-21.361,31,162006586.668
1739,0,6117,0,0.829,5.842,3.926,-23.033,1,103999462.78
1739,1,6118,0,138.432,6.179,4.004,-24.524,11,103999462.829
1739,2,6119,0,590.915,6.369,3.637,-26.238,21,103999462.888
1739,3,6120,0,70.527,4.308,2.889,-25.357,13,103999462.967
1739,4,6121,0,176.126,4.476,2.797,-24.422,3,103999462.999
1740,0,6122,33,64.664,-13.811,-16.689,-16.751,20,154359830.571
1741,0,6123,21,696.292,1.592,20.11,-12.964,3,28577740.984
1742,0,6125,30,719.041,-20.729,-13.375,-16.811,43,31931913.48
1743,0,6126,28,30.321,-17.149,8.636,-23.235,40,136098579.607
1743,1,6127,28,394.137,-17.576,8.818,-24.076,55,136098579.638
1744,0,6128,4,383.956,-7.946,5.732,-23.37,12,29972853.497
1744,1,6129,3,115.99,-4.549,5.543,-29.328,45,29972853.731
1744,2,6130,3,16.309,-4.141,4.989,-29.972,45,29972853.763
1745,0,6131,15,33.276,18.456,5.364,-17.944,20,114316541.853
1746,0,6132,17,320.687,20.141,9.132,-18.56,35,35631125.489
1746,1,6133,17,463.389,20.242,9.672,-19.566,45,35631125.527
1747,0,6134,44,600.467,16.861,-7.638,-21.92,32,132072188.529
1747,1,6137,41,363.372,14.585,-11.4,-23.059,42,132072188.702
1748,0,6140,10,999.708,-1.004,-11.549,-24.536,25,124490769.664
1749,0,6141,30,454.432,-16.781,-11.666,-13.184,3,23201812.263
1749,1,6142,33,145.004,-16.539,-16.474,-13.995,33,23201812.426
1749,2,6144,33,250.915,-16.446,-18.217,-16.515,43,23201812.536
1749,3,6145,33,151.732,-15.208,-18.334,-15.876,32,23201812.583
1750,0,6146,21,326.446,1.112,19.992,-17.239,20,149629644.173
1750,1,6148,23,270.995,-1.818,22.493,-19.641,45,149629644.333
1750,2,6151,23,390.249,-2.267,22.025,-20.056,40,149629644.358
1751,0,6152,10,662.084,-0.213,-9.625,-24.266,20,65503722.223
1751,1,6154,9,336.302,-2.677,-8.326,-24.367,10,65503722.331
1752,0,6155,20,105.204,7.475,13.443,-18.705,4,30231985.651
1753,0,6156,40,760.887,6.183,-15.452,-18.404,12,28365918.027
1753,1,6158,40,198.1,5.752,-15.07,-17.93,2,28365918.053
1754,0,6159,5,466.735,-3.129,10.959,-21.705,0,143060817.227
1754,1,6160,23,286.203,-4.94,17.567,-21.801,32,143060817.456
1754,2,6165,5,211.102,-3.281,18.026,-26.106,53,143060817.629
1755,0,6166,35,407.528,-8.088,-13.608,-19.728,11,66245971.126
1755,1,6171,11,626.707,-7.38,-13.295,-21.984,23,66245971.249
1756,0,6172,32,199.446,-16.287,-3.747,-16.78,1,997643.116
1756,1,6173,32,76.925,-16.558,-4.075,-17.051,1,997643.133
1756,2,6174,32,277.582,-17.348,-7.106,-18.847,20,997643.253
1756,3,6175,32,58.458,-17.681,-7.067,-19.308,20,997643.273
1756,4,6176,32,189.003,-18.633,-6.809,-19.555,30,997643.306
1756,5,6177,30,160.865,-16.687,-7.795,-17.433,11,997643.408
1757,0,6178,18,702.0,8.547,16.284,-18.24,21,66846783.043
1757,1,6179,20,294.497,8.817,15.406,-18.537,15,66846783.075
1758,0,6180,15,675.449,24.072,5.273,-15.001,33,94168343.852
1758,1,6182,42,196.612,25.395,-1.606,-15.815,44,94168344.09
1758,2,6183,42,15.582,25.343,-1.15,-15.378,44,94168344.108
1759,0,6184,8,75.71,-11.149,4.55,-21.654,14,268839749.123
1759,1,6185,26,98.129,-11.055,11.318,-20.577,24,268839749.371
1759,2,6187,26,52.17,-10.629,11.838,-18.93,5,268839749.442
1760,0,6189,0,573.866,3.888,2.023,-27.837,33,105931770.459
1760,1,6192,9,392.365,-2.787,-2.689,-28.441,33,105931770.75
1761,0,6193,7,731.149,-10.225,-4.243,-21.3,5,95792846.581
1761,1,6194,7,66.773,-10.093,-3.682,-21.397,5,95792846.6
1761,2,6195,24,17.434,-11.437,13.933,-16.423,0,95792847.226
1761,3,6196,24,20.852,-12.227,15.176,-15.098,10,95792847.292
1761,4,6198,24,154.827,-12.311,14.99,-14.559,5,95792847.317
1762,0,6201,11,1015.659,-3.782,-11.866,-20.505,2,16186946.84
1763,0,6202,16,168.132,16.94,4.468,-17.852,10,27731996.366
1764,0,6203,8,736.172,-13.617,-1.105,-25.021,31,120723095.24
1764,1,6204,8,109.692,-13.198,-0.587,-24.913,31,120723095.262
1764,2,6206,8,141.303,-13.519,-0.794,-25.416,31,120723095.283
1765,0,6207,28,667.993,-13.419,8.261,-18.451,2,17798301.866
1765,1,6208,28,335.981,-15.068,6.553,-18.11,0,17798301.946
1766,0,6209,0,591.706,5.102,5.369,-23.253,0,328935377.485
1766,1,6210,0,58.949,3.247,5.713,-24.092,15,328935377.554
1766,2,6211,4,129.101,-6.488,9.026,-21.752,5,328935377.905
1766,3,6212,4,73.467,-6.966,8.753,-22.607,15,328935377.939
1766,4,6213,4,31.682,-6.109,9.146,-22.602,15,328935377.971
1766,5,6214,4,113.134,-6.241,8.788,-21.155,5,328935378.021
1767,0,6216,5,744.724,0.254,11.897,-22.065,14,65867963.088
1767,1,6217,5,110.421,-0.495,11.461,-21.723,4,65867963.107
1767,2,6219,22,17.152,1.29,13.029,-20.201,4,65867963.215
1767,3,6223,22,138.871,3.124,15.091,-20.415,14,65867963.324
1768,0,6224,21,71.088,0.696,19.844,-14.39,1,27487626.335
1768,1,6227,21,185.648,0.685,24.145,-15.507,32,27487626.493
1769,0,6228,17,246.713,14.204,11.187,-19.525,22,87282905.029
1769,1,6229,17,378.508,15.41,11.519,-19.916,33,87282905.073
1769,2,6230,17,158.946,15.694,12.206,-19.195,33,87282905.108
1769,3,6233,17,204.952,15.094,11.399,-18.368,23,87282905.158
1770,0,6234,44,710.159,15.97,-4.554,-17.956,0,23736931.97
1770,1,6235,43,90.307,17.806,-10.833,-14.116,14,23736932.223
1770,2,6236,43,228.551,17.496,-10.762,-13.393,14,23736932.25
1771,0,6237,11,482.852,-8.057,-10.274,-26.231,44,13679319.753
1771,1,6240,7,419.444,-10.072,-8.848,-29.392,53,13679319.913
1771,2,6242,7,127.341,-10.551,-9.119,-28.714,53,13679319.933
1772,0,6243,4,30.129,-7.423,4.599,-22.289,2,157438631.108
1772,1,6246,4,982.499,-8.77,5.42,-24.902,22,157438631.222
1773,0,6247,25,115.733,-9.216,16.132,-14.767,5,208293571.162
1774,0,6248,34,180.25,-9.477,-11.25,-20.751,14,2589221.117
1774,1,6249,34,96.457,-9.698,-13.503,-22.611,35,2589221.215
1775,0,6250,16,517.941,17.59,1.783,-25.21,44,2179924.56
1775,1,6251,16,249.596,16.891,2.477,-26.543,54,2179924.615
1775,2,6252,16,47.072,16.451,2.318,-26.353,54,2179924.632
1775,3,6254,0,103.5,9.812,3.131,-28.82,41,2179924.886
1775,4,6256,2,102.536,10.845,4.134,-26.979,45,2179924.978
1776,0,6257,41,776.034,12.19,-12.269,-16.599,0,203688824.279
1776,1,6258,27,147.292,-21.624,7.347,-14.469,22,203688826.386
1777,0,6259,20,599.694,10.696,13.308,-16.683,0,12125389.425
1777,1,6260,18,117.624,10.501,15.717,-15.863,10,12125389.509
1777,2,6261,18,161.468,8.558,16.753,-15.656,0,12125389.583
1777,3,6263,19,129.044,11.892,16.682,-14.568,11,12125389.711
1778,0,6264,5,710.648,-1.637,12.901,-20.062,3,40641632.515
1778,1,6265,34,125.33,-9.915,-10.28,-22.748,24,40641633.341
1778,2,6266,34,140.81,-9.704,-9.813,-22.294,24,40641633.364
1779,0,6267,44,538.053,15.227,-5.758,-20.598,22,1138698.326
1779,1,6268,44,48.617,15.007,-6.789,-21.182,22,1138698.367
1779,2,6269,14,6.196,12.995,-9.053,-22.294,32,1138698.475
1779,3,6271,40,52.356,9.308,-13.298,-23.117,35,1138698.668
1779,4,6273,40,364.293,9.028,-13.828,-23.415,35,1138698.689
1780,0,6274,26,229.981,-8.781,13.217,-20.179,13,8641704.617
1780,1,6275,26,67.593,-11.203,15.496,-21.458,30,8641704.736
1780,2,6276,26,484.405,-14.324,17.101,-21.897,50,8641704.854
1780,3,6278,26,85.833,-13.472,17.072,-22.46,50,8641704.892
1780,4,6279,26,117.496,-14.286,17.268,-22.605,50,8641704.918
1781,0,6280,40,111.549,8.603,-13.117,-21.989,25,2227959.376
1781,1,6281,40,215.205,9.793,-13.926,-23.259,35,2227959.44
1781,2,6282,40,410.686,9.936,-13.993,-24.002,45,2227959.465
1781,3,6283,40,250.526,9.271,-13.814,-23.962,45,2227959.488
1782,0,6284,15,514.161,19.502,7.054,-16.869,21,162340902.459
1782,1,6285,15,308.604,19.828,8.279,-16.956,21,162340902.501
1782,2,6286,15,28.322,19.838,6.777,-18.238,30,162340902.567
1782,3,6287,15,165.089,21.591,5.074,-18.648,30,162340902.65
1783,0,6288,37,322.125,-3.777,-20.29,-14.038,14,130422469.615
1784,0,6291,9,285.551,-0.195,-8.712,-30.374,55,57147726.023
1785,0,6294,3,105.844,-1.152,9.562,-24.831,21,23800682.86
1786,0,6296,26,473.471,-12.376,15.558,-20.724,30,36693302.815
1787,0,6297,40,385.172,4.281,-17.34,-21.331,32,44701261.467
1787,1,6298,40,31.765,7.333,-17.725,-24.349,53,44701261.611
1787,2,6299,40,160.795,7.873,-17.598,-24.831,53,44701261.636
1788,0,6301,8,865.365,-12.823,-1.633,-22.984,21,23921592.757
1788,1,6302,8,25.655,-12.177,-1.63,-23.313,21,23921592.784
1788,2,6303,8,125.672,-12.276,-1.401,-24.139,21,23921592.813
1789,0,6304,33,513.602,-13.936,-14.398,-12.197,3,199126250.235
1789,1,6305,33,1.16,-14.331,-14.032,-12.667,3,199126250.259
1789,2,6306,33,184.385,-14.976,-13.789,-13.615,4,199126250.297
1789,3,6309,28,214.666,-14.206,7.223,-17.419,1,199126251.029
1790,0,6310,13,685.731,8.962,-1.216,-22.483,1,18052102.49
1790,1,6311,13,89.24,8.982,-2.028,-22.41,0,18052102.518
1790,2,6312,13,39.032,8.581,-2.265,-22.027,0,18052102.538
1791,0,6313,5,790.25,-5.864,10.96,-23.37,21,60212992.457
1791,1,6314,5,7.465,-4.854,10.293,-22.607,11,60212992.504
1791,2,6315,5,32.16,-4.421,9.791,-22.594,10,60212992.526
1791,3,6317,5,163.175,-2.589,10.598,-21.647,0,60212992.606
1792,0,6318,2,807.945,10.393,8.235,-20.82,2,40234098.995
1792,1,6319,2,97.79,9.502,7.291,-20.64,1,40234099.039
1792,2,6320,2,107.413,10.138,7.121,-20.873,2,40234099.063
1793,0,6321,42,116.691,26.357,-2.019,-17.259,54,207435080.837
1794,0,6322,25,62.069,-8.963,21.2,-17.503,34,19988519.952
1794,1,6323,25,217.174,-9.228,21.597,-18.087,44,19988519.977
1794,2,6324,25,119.73,-9.088,23.48,-19.355,54,19988520.053
1795,0,6326,37,266.815,-5.882,-22.436,-17.6,44,77015869.148
1795,1,6327,37,223.063,-5.741,-22.633,-18.233,44,77015869.168
1795,2,6328,35,186.18,-5.337,-21.527,-20.464,43,77015869.254
1795,3,6329,35,5.81,-5.247,-20.798,-20.461,43,77015869.277
1795,4,6330,38,4.142,-3.285,-16.863,-19.664,22,77015869.426
1795,5,6331,38,195.193,-1.737,-13.698,-20.688,13,77015869.578
1796,0,6334,10,886.993,0.582,-11.408,-22.35,15,2889122.908
1796,1,6336,10,96.622,0.025,-12.25,-22.927,25,2889122.964
1797,0,6337,29,32.473,-18.605,-0.163,-17.046,13,89061224.726
1797,1,6338,29,411.749,-20.478,0.194,-18.9,33,89061224.815
1798,0,6339,38,359.914,0.311,-16.124,-17.527,0,96161768.185
1798,1,6340,38,48.445,0.364,-17.411,-17.561,10,96161768.229
1798,2,6341,38,6.154,0.226,-18.01,-17.434,10,96161768.251
1798,3,6342,37,183.402,-0.296,-19.421,-17.125,20,96161768.301
1798,4,6346,37,419.286,-0.05,-20.187,-15.932,10,96161768.369
1799,0,6347,41,38.472,12.959,-14.511,-17.962,20,279993589.559
1799,1,6348,41,257.82,13.554,-15.473,-19.175,30,279993589.614
1799,2,6349,39,451.666,13.44,-20.492,-21.227,50,279993589.795
1799,3,6350,39,258.041,15.093,-20.098,-20.401,51,279993589.857
1800,0,6351,24,485.607,-18.737,15.464,-16.02,34,156252430.655
1800,1,6355,24,201.11,-19.769,18.513,-16.89,54,156252430.827
1800,2,6356,24,100.885,-19.316,17.72,-16.622,54,156252430.852
1801,0,6357,3,776.054,-2.846,3.981,-24.568,14,349931207.85
1801,1,6358,3,4.064,-2.273,3.66,-24.0,4,349931207.879
1802,0,6359,9,692.456,-4.8,-5.999,-22.294,1,143072716.2
1803,0,6360,29,821.09,-16.953,3.596,-16.989,0,144913476.283
1803,1,6363,29,206.298,-16.218,2.989,-16.785,0,144913476.327
1804,0,6367,1,1041.934,4.705,9.144,-21.767,5,52620018.761
1805,0,6369,0,731.192,3.901,1.347,-26.285,23,130205340.856
1805,1,6372,0,261.248,3.833,0.921,-26.874,23,130205340.901
1806,0,6373,21,613.933,0.947,20.792,-16.648,20,70249210.308
1806,1,6374,21,117.334,0.873,21.307,-16.2,21,70249210.33
1806,2,6375,21,22.848,0.777,20.592,-14.228,2,70249210.4
1807,0,6376,7,101.194,-9.951,-5.531,-29.414,51,55693156.323
1808,0,6377,37,111.546,-3.341,-25.656,-18.931,55,192415184.147
1809,0,6378,33,611.068,-11.409,-12.884,-16.249,0,157192424.997
1809,1,6380,33,67.045,-12.944,-13.189,-15.66,5,157192425.056
1809,2,6383,33,357.997,-13.764,-14.054,-15.803,15,157192425.112
1810,0,6384,19,567.417,12.651,12.236,-16.044,5,8128485.362
1810,1,6385,17,46.828,13.745,10.429,-18.205,13,8128485.463
1810,2,6386,17,138.617,15.764,8.44,-19.153,21,8128485.563
1810,3,6388,17,229.28,15.511,8.586,-19.944,21,8128485.612
1811,0,6389,1,51.611,4.397,8.301,-22.088,0,193643820.229
